,Artist,Track,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Title,Channel,Views,Likes,Licensed,Stream
18900,Karan Aujla,White Brown Black,0.868,0.748,1.0,-3.492,0.0951,0.29,3.93e-06,0.252,0.829,119.965,176000.0,White Brown Black - Avvy Sra | Karan Aujla | Jaani | Amanninder Singh | Desi Melodies,DM - Desi Melodies,28237952.0,543659.0,True,13350140.0
18901,Karan Aujla,Gangsta,0.791,0.687,1.0,-6.279,0.104,0.00665,2.12e-06,0.0986,0.513,130.154,190154.0,Gangsta - Karan Aujla Ft. YG | Rupan Bal | Yeah Proof (Official Music Video),Rehaan Records,43294689.0,689376.0,True,40499829.0
18902,Karan Aujla,Wytb,0.59,0.559,11.0,-13.554,0.3,0.0264,0.0,0.0928,0.678,94.648,200816.0,WYTB (Full Video) Karan Aujla ft Gurlej Akhtar | New Punjabi Songs 2022,Rehaan Records,27300349.0,488598.0,True,10980058.0
18903,Karan Aujla,Sheesha,0.708,0.672,6.0,-7.493,0.0582,0.322,0.0,0.135,0.399,93.886,160851.0,Sheesha | Karan Aujla | J Statik | Sagar Deol | New Punjabi Song 2022,Karan Aujla,10168297.0,248551.0,True,17778379.0
18904,Karan Aujla,Ykwim,0.837,0.575,5.0,-7.971,0.127,0.0361,7.23e-06,0.457,0.655,105.015,194857.0,YKWIM (FULL VIDEO) KARAN AUJLA I KR$NA I RUPAN BAL I LATEST PUNJABI SONG 2022,Rehaan Records,48127594.0,852157.0,True,29341378.0
18905,Karan Aujla,Oouuu,0.779,0.693,8.0,-6.033,0.0885,0.0832,0.0,0.0874,0.469,150.019,147200.0,Oouuu (Full Video) Karan Aujla I  Rupan Bal I Yeah Proof | Latest Punjabi Songs 2022,Rehaan Records,8004203.0,232256.0,True,18192377.0
18906,Karan Aujla,Don't Look,0.576,0.889,8.0,-3.211,0.198,0.185,0.0,0.71,0.623,175.969,186410.0,Don't Look (4K Video) Karan Aujla | Rupan Bal | Jay Trak | Latest Punjabi Songs 2019,Rehaan Records,163840362.0,1601766.0,False,30104278.0
18907,Karan Aujla,Game Over,0.846,0.573,6.0,-6.005,0.0633,0.0437,0.0,0.0856,0.553,134.144,154925.0,Game Over (Full Video) Karan Aujla I Rupan Bal | Proof I Latest Punjabi Songs 2022,Rehaan Records,13376878.0,341512.0,True,14431874.0
18908,NEFFEX,Fight Back,0.716,0.946,1.0,-3.412,0.261,0.094,6.63e-05,0.0825,0.587,139.943,200571.0,NEFFEX - Fight Back [Official Video] No.37,NEFFEX,222261162.0,3369809.0,True,281935757.0
18909,NEFFEX,Rumors,0.673,0.706,8.0,-8.4,0.115,0.0603,2.75e-06,0.426,0.516,74.972,247608.0,Neffex - Rumors | Official Video,Lets Chill Page,391014.0,9295.0,False,167261707.0
18910,NEFFEX,Grateful,0.782,0.757,6.0,-6.504,0.0898,0.107,0.0,0.0779,0.943,75.002,182400.0,NEFFEX - Grateful [Copyright Free] No.54,NEFFEX,160617949.0,2113350.0,True,125745223.0
18911,NEFFEX,Back One Day (Outro Song),0.541,0.659,10.0,-6.061,0.0371,0.0564,3.19e-06,0.148,0.186,72.567,231724.0,TheFatRat & NEFFEX - Back One Day (Outro Song) [Minecraft Animation Music Video],Black Plasma Studios,714093.0,26811.0,True,3353278.0
18912,NEFFEX,Best of Me,0.657,0.842,0.0,-5.26,0.068,0.0051,2.77e-06,0.223,0.594,74.995,227200.0,NEFFEX - Best of Me [Official Video],NEFFEX,74617782.0,1117928.0,True,100270689.0
18913,NEFFEX,Go!,0.792,0.875,8.0,-4.128,0.0378,0.0366,0.743,0.123,0.587,90.006,160667.0,NEFFEX - Go! 🚀 [Copyright-Free] No.147,NEFFEX,2918381.0,73313.0,True,14792904.0
18914,NEFFEX,Destiny,0.861,0.58,9.0,-7.571,0.0505,0.0172,1.06e-06,0.0545,0.874,130.006,206769.0,NEFFEX - Destiny 🙌   [Copyright Free] No.8,NEFFEX,79021013.0,892211.0,True,94663784.0
18915,NEFFEX,Soldier,0.698,0.765,5.0,-4.562,0.291,0.169,0.0,0.39,0.589,84.94,216000.0,NEFFEX - Soldier 🔥 [Copyright Free] No.34,NEFFEX,54246906.0,671734.0,True,76374379.0
18916,NEFFEX,Numb,0.752,0.539,10.0,-9.168,0.219,0.417,0.0,0.0976,0.638,140.089,144000.0,NEFFEX - Numb (Official Video),NEFFEX,7718608.0,141386.0,True,45267425.0
18917,NEFFEX,Cold,0.786,0.643,8.0,-8.851,0.0877,0.0664,1.26e-06,0.0985,0.702,125.06,186240.0,NEFFEX - Cold ❄️[Copyright Free] No.60,NEFFEX,121545974.0,1739981.0,True,76085200.0
18918,bbno$,edamame (feat. Rich Brian),0.815,0.849,4.0,-4.704,0.114,0.0229,0.000176,0.026,0.685,106.035,133707.0,bbno$ & Rich Brian - edamame (Official Video),bbno$,68352490.0,1326993.0,True,318748707.0
18919,bbno$,Lalala,0.843,0.39,2.0,-7.899,0.0846,0.178,0.0,0.137,0.495,129.972,160627.0,"Y2K, bbno$ - Lalala (Official Video)",Y2KVEVO,539514484.0,8597511.0,True,888027230.0
18920,bbno$,C’est La Vie (with bbno$ & Rich Brian),0.881,0.782,9.0,-3.657,0.0803,0.06,0.0,0.0616,0.774,142.119,160162.0,bbno$ & yung gravy & rich brian - c'est la vie,bbno$,541260.0,25941.0,False,31301217.0
18921,bbno$,help herself,0.607,0.851,4.0,-7.754,0.0364,0.623,0.351,0.107,0.479,168.049,188571.0,bbno$ x diamond pistols - help herself (Official Video),bbno$,10420227.0,290001.0,True,77246518.0
18922,bbno$,Welcome to Chilis,0.839,0.454,10.0,-9.09,0.157,0.359,0.0,0.0755,0.804,159.987,157500.0,Yung Gravy & bbno$ - Welcome to Chilis prod. Y2K (Official Music Video),Yung Gravy,20207057.0,435248.0,False,119423321.0
18923,bbno$,Whip A Tesla,0.814,0.527,9.0,-7.001,0.328,0.179,0.000512,0.0767,0.54,170.063,153733.0,"Yung Gravy, bbno$ - Whip A Tesla",YungGravyVEVO,27456207.0,396613.0,True,127593735.0
18924,bbno$,pogo,0.729,0.973,4.0,-2.761,0.0759,0.0424,0.205,0.333,0.687,124.957,207360.0,"bbno$, Diplo - pogo (Official Video)",DiploVEVO,1248891.0,11763.0,True,14107222.0
18925,bbno$,2 time zones (feat. Night Lovell),0.924,0.584,5.0,-6.504,0.0981,0.0528,0.0,0.0642,0.723,92.036,161613.0,bbno$ - 2 time zones (feat. night lovell) [official video],bbno$,2909356.0,97125.0,True,16113403.0
18926,bbno$,bag or die,0.809,0.663,9.0,-6.589,0.239,0.207,0.000373,0.121,0.283,106.025,118120.0,bbno$ - bag or die (OFFICIAL MUSIC VIDEO),bbno$,334896.0,23435.0,True,3334346.0
18927,bbno$,Lalala - Ilkan Gunuc Remix,0.774,0.831,8.0,-4.672,0.0514,0.0701,2.21e-06,0.0825,0.333,124.035,178408.0,Y2K & Bbno$ - Lalala (ilkan gunuc remix) (Bass Boosted),Boosted Music,121649316.0,1214645.0,False,17992255.0
18928,Dominic Fike,Babydoll,0.762,0.604,7.0,-5.296,0.11,0.114,0.0,0.0271,0.847,168.007,97960.0,"Dominic Fike ""Baby Doll"" (Official Audio)",Dominic Fike,2944978.0,47024.0,True,143988805.0
18929,Dominic Fike,3 Nights,0.815,0.518,7.0,-6.594,0.0897,0.223,0.0,0.104,0.877,151.891,177667.0,Dominic Fike - 3 Nights (Official Video),DominicFikeVEVO,44911023.0,563950.0,True,800582477.0
18930,Dominic Fike,Superstar Sh*t,0.756,0.394,4.0,-7.321,0.0956,0.945,0.0371,0.12,0.197,70.027,127055.0,Dominic Fike - Superstar Sh*t (Official Audio),DominicFikeVEVO,1443435.0,24161.0,True,51280387.0
18931,Dominic Fike,Phone Numbers,0.884,0.539,1.0,-6.389,0.208,0.239,0.0,0.0805,0.776,85.008,146827.0,Dominic Fike - Phone Numbers (Official Video),Dominic Fike,2988177.0,113712.0,True,190133936.0
18932,Dominic Fike,"Elliot's Song - From ""Euphoria"" An HBO Original Series",0.394,0.327,4.0,-14.291,0.114,0.849,0.0,0.125,0.411,93.358,150320.0,"Dominic Fike & Zendaya - Elliot's Song (From ""Euphoria"" An HBO Original Series) (Official Audio)",Dominic Fike,1246200.0,33704.0,True,50132292.0
18933,Dominic Fike,Why,0.684,0.856,6.0,-2.676,0.0411,0.342,0.00728,0.109,0.343,117.027,139907.0,Dominic Fike - Why (Official Video),Dominic Fike,1850400.0,60793.0,True,66783501.0
18934,Dominic Fike,Wurli,0.482,0.837,11.0,-3.696,0.0639,0.385,0.0216,0.132,0.0787,91.968,150620.0,Dominic Fike - Wurli (Official Audio),DominicFikeVEVO,738433.0,12154.0,True,22513699.0
18935,Dominic Fike,She Wants My Money,0.704,0.478,9.0,-6.562,0.047,0.771,0.000516,0.0875,0.42,128.789,133560.0,"Dominic Fike ""She Wants My Money"" (Official Audio)",Dominic Fike,2483575.0,38398.0,True,66951472.0
18936,Dominic Fike,10x Stronger,0.42,0.391,4.0,-6.45,0.0291,0.955,0.641,0.426,0.132,100.021,75586.0,Dominic Fike - 10x Stronger (Official Audio),DominicFikeVEVO,232882.0,4791.0,True,9546358.0
18937,Dominic Fike,Vampire,0.787,0.735,0.0,-4.808,0.0857,0.331,4.09e-05,0.113,0.698,97.957,186050.0,Dominic Fike - Vampire (Official Video),Dominic Fike,4003650.0,118564.0,True,48945723.0
18938,Aya Nakamura,Baby,0.841,0.466,0.0,-8.386,0.203,0.065,0.0,0.0898,0.744,110.056,162373.0,Aya Nakamura - Baby (Clip officiel),Aya Nakamura,8358408.0,130338.0,True,9838884.0
18939,Aya Nakamura,Copines,0.701,0.787,8.0,-3.941,0.0855,0.27,0.0,0.105,0.904,180.027,171720.0,Aya Nakamura - Copines (Clip officiel),Aya Nakamura,487021035.0,3786567.0,True,295291971.0
18940,Aya Nakamura,Djadja,0.811,0.797,5.0,-5.428,0.165,0.0617,0.0,0.112,0.541,97.988,171133.0,Aya Nakamura - Djadja (Clip officiel),Aya Nakamura,905019832.0,5398329.0,True,390077882.0
18941,Aya Nakamura,SMS,0.803,0.499,5.0,-7.969,0.276,0.232,7.88e-05,0.0949,0.507,167.939,153288.0,Aya Nakamura - SMS (Clip Officiel),Aya Nakamura,8009473.0,98375.0,True,7633861.0
18942,Aya Nakamura,Dégaine (feat. Damso),0.618,0.698,10.0,-5.362,0.272,0.181,0.0,0.154,0.784,178.143,210958.0,Aya Nakamura - Dégaine feat. Damso (Clip officiel),Aya Nakamura,60872429.0,449445.0,True,55824581.0
18943,Aya Nakamura,VIP,0.889,0.436,5.0,-9.576,0.172,0.0485,0.00129,0.106,0.411,92.998,147805.0,Aya Nakamura - VIP (Audio Officiel),Aya Nakamura,3996730.0,45591.0,True,10419530.0
18944,Aya Nakamura,Djadja (feat. Maluma) - Remix,0.791,0.682,5.0,-7.328,0.158,0.175,0.0,0.0926,0.672,98.031,166851.0,AYA NAKAMURA feat. MALUMA – DJADJA Remix (Music Video),Dreamer,22929359.0,264846.0,False,333547467.0
18945,Aya Nakamura,Cadeau (feat. Tiakola),0.864,0.595,8.0,-5.513,0.0506,0.52,0.000817,0.0689,0.758,119.077,151000.0,Cadeau (feat. Tiakola),Aya Nakamura - Topic,794876.0,19617.0,True,1338807.0
18946,Aya Nakamura,Daddy,0.709,0.612,2.0,-5.984,0.17,0.136,2.21e-05,0.127,0.427,82.5,197387.0,Daddy,Aya Nakamura - Topic,161537.0,3596.0,True,1052406.0
18947,Aya Nakamura,T'as peur,0.755,0.565,8.0,-5.595,0.273,0.113,2.77e-05,0.111,0.407,177.941,215284.0,T'as peur,Aya Nakamura - Topic,161297.0,5364.0,True,1505197.0
18948,Pineapple StormTv,Poesia Acústica 13,0.572,0.579,10.0,-7.242,0.128,0.469,0.0,0.136,0.5,127.982,620696.0,"Poesia Acústica #13 - Mc Cabelinho,Tz da Coronel,Oruam,L7NNON,Chefin,N.I.N.A, Chris,Xamã,Luisa Sonza",PineappleStormTV,87290403.0,1609319.0,True,71682526.0
18950,Pineapple StormTv,Poesia Acústica 12 - Pra Sempre,0.636,0.665,11.0,-5.172,0.0503,0.451,0.0,0.338,0.374,91.976,472174.0,"Poesia Acústica #12 -Pra Sempre- Filipe Ret, Caio Luccas,Bin,Budah,Borges,Marina Sena,Teto,Luiz Lins",PineappleStormTV,80186303.0,1208498.0,True,77494250.0
18953,Pineapple StormTv,Poesia Acústica 11: Nada Mudou,0.725,0.622,7.0,-5.573,0.0438,0.579,0.0,0.144,0.356,119.985,600000.0,"Poesia Acústica #11 - Nada Mudou - L7NNON, CHRIS, Ryan SP, Lourena, Xamã, Azzy, Mc Poze, Cynthia Luz",PineappleStormTV,195956694.0,2251640.0,True,96301697.0
18954,Pineapple StormTv,Poesia Acústica 10: Recomeçar,0.739,0.636,8.0,-5.975,0.0737,0.257,0.0,0.175,0.442,142.055,682817.0,"Poesia Acústica #10 -Recomeçar -Mc Cabelinho, Orochi, JayA Luuck, Pk, Black, Delacruz, Bk’, Ludmilla",PineappleStormTV,152769765.0,1929545.0,True,67665505.0
18957,Pineapple StormTv,Eu Não Sou Tão Bom Assim,0.806,0.85,5.0,-5.558,0.0693,0.269,0.0,0.194,0.897,94.991,242526.0,Eu não sou tão bom assim - Delacruz | Filipe Ret | Djonga (Prod. Malak),PineappleStormTV,76353435.0,674583.0,True,64056052.0
18958,CKay,love nwantiti (ah ah ah),0.727,0.739,8.0,-3.805,0.0411,0.365,0.00137,0.161,0.533,93.005,145800.0,CKay - Love Nwantiti Remix ft. Joeboy & Kuami Eugene [Ah Ah Ah] [Official Music Video],CKay,355841027.0,5027883.0,True,633128188.0
18959,CKay,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,0.579,0.596,8.0,-4.823,0.0561,0.436,0.0938,0.0549,0.443,119.9,188369.0,"Ckay-Love Nwantiti - Dj Yo! Ft AX'EL (Joeboy, Kuami Eugene)",Dj Yo!,13314374.0,258400.0,False,491780587.0
18960,CKay,emiliana,0.763,0.697,6.0,-5.735,0.0507,0.541,0.194,0.109,0.485,98.998,166643.0,CKay - Emiliana [Official Music Video],CKay,62327631.0,439762.0,True,145894161.0
18961,CKay,love nwantiti (feat. ElGrande Toto) - North African Remix,0.642,0.723,1.0,-6.149,0.243,0.58,0.000942,0.112,0.487,186.043,135480.0,CKay - Love Nwantiti (ft. ElGrandeToto) [North African Remix] [Official Music Video],CKay,103013422.0,1743631.0,True,131759981.0
18962,CKay,love nwantiti (ah ah ah) [feat. Joeboy & Kuami Eugene] [Remix],0.655,0.708,5.0,-6.403,0.141,0.568,0.00117,0.113,0.525,186.017,188093.0,CKay - Love Nwantiti Remix ft. Joeboy & Kuami Eugene [Ah Ah Ah] [Official Music Video],CKay,355841027.0,5027883.0,True,44705204.0
18963,CKay,Anya Mmiri,0.78,0.388,5.0,-9.357,0.0385,0.158,0.115,0.111,0.372,126.088,188920.0,"Anya Mmiri (From ""Black Panther: Wakanda Forever - Music From and Inspired By""/Visualizer)",MarvelMusicVEVO,386748.0,8766.0,True,3763984.0
18964,CKay,Problème,0.768,0.814,11.0,-6.086,0.189,0.359,0.000848,0.0574,0.68,96.931,153400.0,Ronisia Feat. Ckay - Problème (Music Video),Elvin Cena Production🎵,5570.0,166.0,False,1901385.0
18965,CKay,mmadu,0.713,0.563,1.0,-4.459,0.123,0.228,0.705,0.119,0.746,125.144,196713.0,CKay - mmadu [Official Music Video],CKay,1165559.0,24924.0,True,5871533.0
18966,CKay,"WATAWI (feat. Davido, Focalistic & Abidoza)",0.871,0.653,1.0,-6.234,0.0505,0.623,0.403,0.0883,0.51,112.995,305941.0,"CKay - WATAWI (feat. Davido, Focalistic & Abidoza)  [Official Music Video]",CKay,9013002.0,104575.0,True,7545261.0
18967,CKay,Love Nwantiti (Acoustic Version),0.586,0.316,5.0,-11.81,0.0345,0.972,0.00364,0.126,0.367,89.967,184196.0,CKay - Love Nwantiti [Acoustic Version],CKay,215095864.0,4976572.0,True,17421036.0
18968,Mau y Ricky,Llorar y Llorar - con Carin Leon,0.62,0.436,10.0,-8.108,0.213,0.554,0.0,0.0891,0.368,172.854,169705.0,"Mau y Ricky, Carin Leon - Llorar y Llorar (Official Video)",MauyRickyVEVO,64381876.0,462141.0,True,93110684.0
18969,Mau y Ricky,Desconocidos,0.719,0.753,7.0,-4.891,0.179,0.118,4.21e-06,0.212,0.675,174.107,204564.0,"Mau y Ricky, Manuel Turizo, Camilo - Desconocidos (Official Video)",MauyRickyVEVO,902200232.0,3044384.0,True,665804353.0
18970,Mau y Ricky,Color Esperanza 2020,0.591,0.785,9.0,-7.768,0.161,0.161,0.0,0.126,0.785,106.002,217547.0,Color Esperanza 2020 - Various Artists (Official Video),Latin Waves,24706343.0,557112.0,False,89466323.0
18971,Mau y Ricky,Ya No Tiene Novio,0.632,0.832,7.0,-1.948,0.154,0.048,0.0,0.0705,0.784,182.184,198933.0,"Sebastián Yatra, Mau y Ricky - Ya No Tiene Novio (Official Video)",SebastianYatraVEVO,936981422.0,3180229.0,True,381899373.0
18972,Mau y Ricky,Mal Acostumbrao - con Maria Becerra,0.86,0.516,6.0,-5.518,0.145,0.0616,0.0,0.0791,0.591,98.005,190406.0,Mal Acostumbrao (con Maria Becerra - Official Video),MauyRickyVEVO,85063191.0,520500.0,True,126973188.0
18973,Mau y Ricky,La Boca,0.618,0.795,2.0,-1.8,0.113,0.0655,0.0,0.309,0.76,185.901,206279.0,"Mau y Ricky, Camilo - La Boca (Official Video)",MauyRickyVEVO,335715662.0,1421476.0,True,290151116.0
18974,Mau y Ricky,Prende la Cámara RMX,0.764,0.711,9.0,-4.017,0.112,0.112,1.75e-06,0.0698,0.798,91.938,212629.0,"FMK, Tiago PZK, Mau y Ricky - Prende La Cámara RMX (Official Video)",FMK,54185490.0,575708.0,False,68234459.0
18975,Mau y Ricky,La Boca - Remix,0.691,0.773,11.0,-3.812,0.0355,0.236,0.0,0.329,0.85,92.992,188468.0,"Mau y Ricky, Camilo, Lunay - La Boca (Remix - Audio)",MauyRickyVEVO,41207364.0,271297.0,True,217045259.0
18976,Mau y Ricky,"Mi Mala (feat. Becky G, Leslie Grace & Lali) - Remix",0.75,0.619,5.0,-5.777,0.212,0.0184,0.0,0.13,0.78,172.002,255092.0,"Mau y Ricky, Karol G - Mi Mala (Remix - Official Video) ft. Becky G, Leslie Grace, Lali",MauyRickyVEVO,368704559.0,1553830.0,True,153123315.0
18977,Mau y Ricky,La Boca Junta,0.662,0.834,11.0,-5.148,0.0405,0.51,0.0,0.0677,0.751,154.966,228867.0,"Melendi, Mau y Ricky - La Boca Junta",MelendiOficialVEVO,12275706.0,93840.0,True,37962335.0
18978,Young Cister,Llamame Bebe,0.808,0.688,5.0,-6.78,0.106,0.232,0.0,0.149,0.351,105.034,258286.0,Pailita - Llámame Bebé - ft. Cris Mj & Young Cister (Prod. Reelian),P A I L I T A -,14510516.0,215067.0,True,20161636.0
18979,Young Cister,DEBI LLEVARTE FLORES,0.86,0.654,1.0,-4.639,0.0472,0.12,1.42e-05,0.464,0.183,110.031,200572.0,"Young Cister, Taiko - DEBI LLEVARTE FLORES (Video Oficial)",YOUNG CISTER,1992298.0,28836.0,False,8469907.0
18980,Young Cister,GANAS,0.728,0.643,0.0,-8.016,0.0436,0.124,0.0,0.119,0.334,99.987,187200.0,Ganas - Julianno Sosa (Finalmente Rico) FT @youngcister  Video Official,Julianno Sosa,2168479.0,22549.0,False,33552603.0
18981,Young Cister,LA TERAPIA,0.811,0.889,11.0,-4.5,0.0617,0.171,0.00035,0.134,0.87,94.005,185013.0,Young Cister - LA TERAPIA (Video Oficial),YOUNG CISTER,15061935.0,119088.0,False,46007514.0
18982,Young Cister,Caminemos de la Mano,0.735,0.752,1.0,-5.138,0.0855,0.318,6.89e-06,0.331,0.647,92.915,214695.0,CAMINEMOS DE LA MANO - Pailita ft. Young Cister (Video Oficial),P A I L I T A -,15477955.0,167337.0,True,29328988.0
18983,Young Cister,LA TERAPIA REMIX,0.743,0.893,6.0,-3.951,0.0589,0.136,1.62e-05,0.552,0.851,94.044,249871.0,"Young Cister, Nicki Nicole, Alvaro Diaz - LA TERAPIA Remix (Video Oficial)",YOUNG CISTER,2940468.0,54053.0,False,9055110.0
18984,Young Cister,SAMURAI,0.759,0.918,10.0,-4.461,0.0529,0.173,2.26e-06,0.248,0.554,126.004,184918.0,"Young Cister, Polimá Westcoast - SAMURAI (Official Video)",YOUNG CISTER,1044115.0,21556.0,False,3815269.0
18985,Young Cister,SEXTIME,0.696,0.799,2.0,-4.887,0.171,0.162,0.000133,0.0697,0.587,196.063,197792.0,"Polimá Westcoast, Young Cister, Cris Mj – SEXTIME (Video Oficial)",Polimá Westcoast,16052811.0,139442.0,False,44599538.0
18986,Young Cister,40 GRADOS EN LA CIUDAD,0.655,0.702,9.0,-4.73,0.101,0.0575,0.0,0.199,0.446,193.829,124255.0,Young Cister - 40 GRADOS EN LA CIUDAD (Visualizer),YOUNG CISTER,335073.0,4624.0,False,2626997.0
18987,Young Cister,Casi Amor De Verano,0.691,0.671,7.0,-6.654,0.072,0.13,0.000166,0.0736,0.515,87.967,210830.0,Young Cister - Casi Amor De Verano (Video Oficial),YoungCisterVEVO,8416832.0,106228.0,True,30518993.0
18988,Yung Gravy,Betty (Get Money),0.735,0.783,1.0,-6.577,0.0688,0.00416,2.23e-06,0.35,0.6,102.003,145301.0,Yung Gravy - Betty (Get Money) (Official Music Video),YungGravyVEVO,33924295.0,734297.0,True,178665371.0
18989,Yung Gravy,C’est La Vie (with bbno$ & Rich Brian),0.881,0.782,9.0,-3.657,0.0803,0.06,0.0,0.0616,0.774,142.119,160162.0,"Yung Gravy, bbno$, Rich Brian - C’est La Vie (Official Lyric Video)",YungGravyVEVO,2908181.0,59280.0,True,31301217.0
18990,Yung Gravy,oops!,0.886,0.743,6.0,-6.797,0.0812,0.0358,0.000198,0.0511,0.941,131.902,139760.0,Yung Gravy - oops! (Official Video),YungGravyVEVO,16519677.0,257656.0,True,121016693.0
18991,Yung Gravy,Mr. Clean,0.758,0.701,9.0,-6.053,0.162,0.685,6.22e-06,0.114,0.626,106.74,211150.0,Yung Gravy - Mr. Clean,Yung Gravy,69066106.0,1102519.0,False,229411964.0
18992,Yung Gravy,Welcome to Chilis,0.839,0.454,10.0,-9.09,0.157,0.359,0.0,0.0755,0.804,159.987,157500.0,Yung Gravy & bbno$ - Welcome to Chilis prod. Y2K (Official Music Video),Yung Gravy,20207057.0,435248.0,False,119423321.0
18993,Yung Gravy,The Boys Are Back In Town,0.853,0.701,8.0,-5.908,0.34,0.212,0.0,0.142,0.643,155.069,147907.0,"Yung Gravy, Pouya, Ramirez, Trippy tha Kid - The Boys Are Back In Town (Audio)",YungGravyVEVO,13914150.0,198123.0,True,70293185.0
18994,Yung Gravy,Gravy Train,0.733,0.622,6.0,-7.689,0.14,0.324,0.0,0.165,0.729,143.934,169600.0,YUNG GRAVY - GRAVY TRAIN,Yung Gravy,637880.0,35308.0,False,56392743.0
18995,Yung Gravy,1 Thot 2 Thot Red Thot Blue Thot,0.79,0.768,6.0,-5.638,0.284,0.148,0.000947,0.126,0.691,80.029,131139.0,Yung Gravy - 1 Thot 2 Thot Red Thot Blue Thot (Official Music Video),Yung Gravy,15118619.0,231702.0,False,179851683.0
18996,Yung Gravy,Whip A Tesla,0.814,0.527,9.0,-7.001,0.328,0.179,0.000512,0.0767,0.54,170.063,153733.0,"Yung Gravy, bbno$ - Whip A Tesla",YungGravyVEVO,27456212.0,396613.0,True,127593735.0
18997,Yung Gravy,shining on my ex,0.645,0.487,4.0,-8.584,0.352,0.121,0.0,0.0931,0.618,88.893,140319.0,bbno$ & Yung Gravy - shining on my ex prod. Y2K (Official Music Video),bbno$,10157581.0,266942.0,False,94157687.0
18998,Bazzi,Mine,0.71,0.789,4.0,-3.874,0.0722,0.0161,2.77e-06,0.451,0.717,142.929,131064.0,Bazzi - Mine [Official Music Video],Bazzi,199141503.0,3237406.0,True,941157224.0
18999,Bazzi,Fantasy,0.699,0.668,5.0,-4.272,0.0336,0.154,3.2e-06,0.362,0.314,144.105,148230.0,Bazzi - Fantasy [Official Audio],Bazzi,20950775.0,466005.0,True,227543375.0
19000,Bazzi,I.F.L.Y.,0.812,0.519,2.0,-4.823,0.0385,0.379,0.0,0.13,0.554,104.954,165714.0,Bazzi - I.F.L.Y. [Official Music Video],Bazzi,138707540.0,1400056.0,True,521425754.0
19001,Bazzi,Paradise,0.844,0.644,11.0,-6.273,0.0479,0.0828,0.0,0.113,0.591,122.061,169038.0,Bazzi - Paradise [Official Music Video],Bazzi,34823748.0,457464.0,True,515623742.0
19002,Bazzi,Beautiful (feat. Camila Cabello),0.638,0.717,2.0,-4.722,0.0337,0.346,0.0,0.105,0.249,100.027,180000.0,Bazzi feat. Camila Cabello - Beautiful [Official Music Video],Bazzi,199467012.0,2114050.0,True,662284883.0
19003,Bazzi,Why,0.676,0.67,8.0,-6.584,0.0374,0.353,0.0,0.103,0.54,113.01,148260.0,Bazzi - Why? [Official Audio],Bazzi,61606107.0,790683.0,True,270004806.0
19004,Bazzi,I Like That,0.665,0.692,6.0,-5.431,0.112,0.172,0.0,0.191,0.68,74.474,158084.0,Bazzi - I Like That [Official Music Video],Bazzi,4467160.0,75705.0,True,75314679.0
19005,Bazzi,Beautiful,0.666,0.677,2.0,-5.743,0.0326,0.214,0.0,0.0979,0.178,100.014,178242.0,Bazzi feat. Camila Cabello - Beautiful [Official Music Video],Bazzi,199467012.0,2114050.0,True,291540678.0
19006,Bazzi,Myself,0.745,0.561,9.0,-5.513,0.072,0.465,1.12e-06,0.0338,0.902,195.918,167553.0,Bazzi - Myself [Official Music Video],Bazzi,58713649.0,1219703.0,True,248613540.0
19007,Bazzi,3:15,0.651,0.654,1.0,-5.481,0.0466,0.385,0.0,0.181,0.539,141.975,167019.0,Bazzi - 3:15 [Official Music Video],Bazzi,12818856.0,178545.0,True,197304986.0
19008,Soolking,Balader,0.603,0.802,4.0,-5.089,0.111,0.306,5.06e-05,0.124,0.787,130.121,176120.0,Soolking feat Niska - Balader [Clip Officiel],Soolking Officiel,76548422.0,545139.0,False,73948558.0
19009,Soolking,Suavemente,0.862,0.696,0.0,-4.519,0.0538,0.326,0.00467,0.0418,0.519,140.018,159360.0,Soolking - Suavemente [Clip Officiel],Soolking Officiel,196768035.0,1463225.0,False,100527441.0
19010,Soolking,Suavemente,0.854,0.682,7.0,-5.212,0.053,0.335,0.000926,0.0569,0.507,140.019,157714.0,Soolking - Suavemente [Clip Officiel],Soolking Officiel,196768035.0,1463225.0,False,33799266.0
19011,Soolking,Meleğim,0.682,0.697,3.0,-4.276,0.0757,0.188,0.0,0.334,0.57,95.012,220280.0,Soolking feat. Dadju - Meleğim [Clip Officiel] Prod by Nyadjiko,Soolking Officiel,278915982.0,2046546.0,False,126916900.0
19013,Soolking,Zemër,0.782,0.864,11.0,-2.918,0.053,0.299,0.0,0.0876,0.941,156.989,224713.0,Dhurata Dora ft. Soolking - Zemër,REDBOX Entertainment,754217121.0,4140410.0,False,92694964.0
19014,Soolking,Bebeto,0.851,0.712,8.0,-6.135,0.154,0.462,1.03e-05,0.133,0.891,110.965,205400.0,Kendji Girac - Bebeto (en duo avec Soolking) (Clip officiel),Kendji Girac,96296821.0,507085.0,False,46941863.0
19015,Soolking,"Va bene (feat. Tayc, Soolking, Jul & Naza)",0.865,0.59,11.0,-5.101,0.0451,0.308,0.0,0.0943,0.858,126.954,217022.0,"4.4.2 - Va bene (Clip officiel) ft. Tayc, Soolking, Jul, Naza",442VEVO,5242499.0,47322.0,True,10478461.0
